Time,Open Interest (Contracts),Open Interest (Crypto),Open Interest (USD)
2024-08-09 00:00:00,3347400,33474,17306058
2024-08-09 01:00:00,3301087,33010.87,16964286.093
2024-08-09 02:00:00,3268073,32680.73,16850184.388
2024-08-09 03:00:00,3264038,32640.38,16718402.636
2024-08-09 04:00:00,3234344,32343.44,16650402.912
2024-08-09 05:00:00,3239737,32397.37,16522658.7
2024-08-09 06:00:00,3247525,32475.25,16617585.425
2024-08-09 07:00:00,3238094,32380.94,16579041.28
2024-08-09 08:00:00,3255996,32559.96,16592555.616
2024-08-09 09:00:00,3253154,32531.54,16600844.862
2024-08-09 10:00:00,3242771,32427.71,16457062.825
2024-08-09 11:00:00,3249659,32496.59,16485520.107
2024-08-09 12:00:00,3233999,32339.99,16399608.929
2024-08-09 13:00:00,3245591,32455.91,16461637.552
2024-08-09 14:00:00,3232563,32325.63,16353536.217
2024-08-09 15:00:00,3283669,32836.69,16575961.112
2024-08-09 16:00:00,3283132,32831.32,16468190.112
2024-08-09 17:00:00,3313699,33136.99,16764003.241
2024-08-09 18:00:00,3327329,33273.29,16799684.121
2024-08-09 19:00:00,3284735,32847.35,16610904.895
2024-08-09 20:00:00,3276416,32764.16,16601599.872
2024-08-09 21:00:00,3300014,33000.14,16744271.036
2024-08-09 22:00:00,3267685,32676.85,16616178.225
2024-08-09 23:00:00,3263605,32636.05,16621540.265
2024-08-10 00:00:00,3261970,32619.7,16596903.36
2024-08-10 01:00:00,3238433,32384.33,16451239.64
2024-08-10 02:00:00,3224330,32243.3,16392493.72
2024-08-10 03:00:00,3275171,32751.71,16686996.245
2024-08-10 04:00:00,3279972,32799.72,16711457.34
2024-08-10 05:00:00,3257741,32577.41,16559097.503
2024-08-10 06:00:00,3265808,32658.08,16622962.72
2024-08-10 07:00:00,3334035,33340.35,17020248.675
2024-08-10 08:00:00,3285471,32854.71,16824896.991
2024-08-10 09:00:00,3279190,32791.9,16792731.99
2024-08-10 10:00:00,3285005,32850.05,16871785.68
2024-08-10 11:00:00,3273524,32735.24,16839007.456
2024-08-10 12:00:00,3250136,32501.36,16790202.576
2024-08-10 13:00:00,3246540,32465.4,16745653.32
2024-08-10 14:00:00,3254342,32543.42,16665485.382
2024-08-10 15:00:00,3274049,32740.49,16887544.742
2024-08-10 16:00:00,3266379,32663.79,16798987.197
2024-08-10 17:00:00,3279521,32795.21,16964962.133
2024-08-10 18:00:00,3263025,32630.25,16905732.525
2024-08-10 19:00:00,3391291,33912.91,17726278.057
2024-08-10 19:00:00,3391291,33912.91,17726278.057
2024-08-10 20:00:00,3402807,34028.07,17786472.189
2024-08-10 21:00:00,3396481,33964.81,17766992.111
2024-08-10 22:00:00,3390323,33903.23,17755121.551
2024-08-10 23:00:00,3396701,33967.01,17781729.735
2024-08-11 00:00:00,3387222,33872.22,17718558.282
2024-08-11 01:00:00,3440002,34400.02,18101290.524
2024-08-11 02:00:00,3469926,34699.26,18303859.65
2024-08-11 03:00:00,3502580,35025.8,18546161.1
2024-08-11 04:00:00,3481890,34818.9,18467944.56
2024-08-11 05:00:00,3493712,34937.12,18478242.768
2024-08-11 06:00:00,3522789,35227.89,18684872.856
2024-08-11 07:00:00,3526650,35266.5,18761778
2024-08-11 08:00:00,3530249,35302.49,18833878.415
2024-08-11 09:00:00,3497283,34972.83,18612540.126
2024-08-11 10:00:00,3496338,34963.38,18530591.4
2024-08-11 11:00:00,3567960,35679.6,18888780.24
2024-08-11 12:00:00,3510951,35109.51,18460580.358
2024-08-11 13:00:00,3451436,34514.36,18037204.536
2024-08-11 14:00:00,3357575,33575.75,17553402.1
2024-08-11 15:00:00,3377366,33773.66,17579190.03
2024-08-11 16:00:00,3369580,33695.8,17525185.58
2024-08-11 17:00:00,3404847,34048.47,17752872.258
2024-08-11 18:00:00,3434489,34344.89,17914294.624
2024-08-11 19:00:00,3408690,34086.9,17680875.03
2024-08-11 20:00:00,3325931,33259.31,17045396.375
2024-08-11 21:00:00,3320030,33200.3,16792711.74
2024-08-11 22:00:00,3363967,33639.67,17102408.228
2024-08-11 23:00:00,3355729,33557.29,17010190.301
2024-08-12 00:00:00,3351774,33517.74,16866126.768
2024-08-12 01:00:00,3394945,33949.45,17161446.975
2024-08-12 02:00:00,3386846,33868.46,17184856.604
2024-08-12 03:00:00,3404373,34043.73,17307832.332
2024-08-12 04:00:00,3443207,34432.07,17474275.525
2024-08-12 05:00:00,3465877,34658.77,17540803.497
2024-08-12 06:00:00,3430188,34301.88,17377332.408
2024-08-12 07:00:00,3440061,34400.61,17403268.599
2024-08-12 08:00:00,3438735,34387.35,17523793.56
2024-08-12 09:00:00,3474305,34743.05,17552188.86
2024-08-12 10:00:00,3473840,34738.4,17615842.64
2024-08-12 11:00:00,3466739,34667.39,17690769.117
2024-08-12 12:00:00,3412216,34122.16,17641156.72
2024-08-12 13:00:00,3413550,34135.5,17644639.95
2024-08-12 14:00:00,3354175,33541.75,16898333.65
2024-08-12 15:00:00,3369473,33694.73,17595388.006
2024-08-12 16:00:00,3355123,33551.23,17439929.354
2024-08-12 17:00:00,3335054,33350.54,17242229.18
2024-08-12 18:00:00,3340458,33404.58,17186656.41
2024-08-12 19:00:00,3336498,33364.98,16962755.832
2024-08-12 20:00:00,3336886,33368.86,17101540.75
2024-08-12 21:00:00,3332604,33326.04,17089593.312
2024-08-12 22:00:00,3352246,33522.46,17213783.21
2024-08-12 23:00:00,3359453,33594.53,17281026.232
2024-08-13 00:00:00,3385479,33854.79,17560479.573
2024-08-13 01:00:00,3372778,33727.78,17575546.158
2024-08-13 02:00:00,3384144,33841.44,17607701.232
2024-08-13 03:00:00,3438381,34383.81,17855512.533
2024-08-13 04:00:00,3446356,34463.56,17796982.384
2024-08-13 05:00:00,3480646,34806.46,18047149.51
2024-08-13 06:00:00,3515000,35150,18232305
2024-08-13 07:00:00,3547356,35473.56,18485272.116
2024-08-13 08:00:00,3610017,36100.17,18887608.944
2024-08-13 09:00:00,3627512,36275.12,18935612.64
2024-08-13 10:00:00,3667228,36672.28,19139262.932
2024-08-13 11:00:00,3801567,38015.67,19768148.4
2024-08-13 12:00:00,3805788,38057.88,19824349.692
2024-08-13 13:00:00,3660590,36605.9,18947213.84
2024-08-13 14:00:00,3713948,37139.48,19301387.756
2024-08-13 15:00:00,3680953,36809.53,19071017.493
2024-08-13 16:00:00,3692355,36923.55,19096860.06
2024-08-13 17:00:00,3669685,36696.85,19152086.015
